,filehash,winner,player_1_race,player_2_race,seconds,food_made_1,food_made_2,food_used_1,food_used_2,minerals_collection_rate_1,minerals_collection_rate_2,minerals_lost_1,minerals_lost_2,minerals_lost_army_1,minerals_lost_army_2,minerals_used_current_1,minerals_used_current_2,minerals_used_current_army_1,minerals_used_current_army_2,minerals_used_current_economy_1,minerals_used_current_economy_2,vespene_collection_rate_1,vespene_collection_rate_2,vespene_lost_1,vespene_lost_2,vespene_lost_army_1,vespene_lost_army_2,vespene_used_current_1,vespene_used_current_2,vespene_used_current_army_1,vespene_used_current_army_2,vespene_used_current_economy_1,vespene_used_current_economy_2,vespene_used_current_technology_1,vespene_used_current_technology_2,workers_active_count_1,workers_active_count_2
0,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,0.0,15.0,15.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
1,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,10.0,15.0,15.0,13.0,13.0,251.0,209.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
2,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,20.0,15.0,15.0,13.0,14.0,643.0,671.0,0.0,0.0,0.0,0.0,1050.0,1050.0,0.0,0.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
3,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,30.0,15.0,15.0,14.0,14.0,727.0,727.0,0.0,0.0,0.0,0.0,1050.0,1050.0,0.0,0.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
4,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,40.0,15.0,15.0,14.0,15.0,727.0,727.0,0.0,0.0,0.0,0.0,1050.0,1100.0,0.0,0.0,1050.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0
5,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,50.0,15.0,15.0,15.0,15.0,671.0,755.0,0.0,0.0,0.0,0.0,1100.0,1100.0,0.0,0.0,1100.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
6,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,60.0,15.0,23.0,15.0,16.0,727.0,811.0,0.0,0.0,0.0,0.0,1100.0,1250.0,0.0,0.0,1100.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0
7,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,70.0,15.0,23.0,15.0,17.0,727.0,811.0,0.0,0.0,0.0,0.0,1150.0,1300.0,0.0,0.0,1150.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0
8,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,80.0,23.0,23.0,16.0,18.0,783.0,755.0,0.0,0.0,0.0,0.0,1250.0,1350.0,0.0,0.0,1250.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0
9,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,90.0,23.0,23.0,16.0,18.0,783.0,839.0,0.0,0.0,0.0,0.0,1250.0,1350.0,0.0,0.0,1250.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0
10,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,100.0,23.0,23.0,17.0,19.0,755.0,839.0,0.0,0.0,0.0,0.0,1375.0,1475.0,0.0,0.0,1375.0,1475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0
11,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,110.0,23.0,23.0,18.0,20.0,671.0,839.0,0.0,0.0,0.0,0.0,1500.0,1525.0,0.0,0.0,1500.0,1525.0,134.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0
12,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,120.0,23.0,31.0,18.0,21.0,559.0,811.0,0.0,0.0,0.0,0.0,1500.0,1675.0,0.0,0.0,1500.0,1675.0,223.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0
13,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,130.0,23.0,31.0,19.0,21.0,671.0,783.0,0.0,0.0,0.0,0.0,1550.0,1725.0,0.0,0.0,1550.0,1725.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0
14,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,140.0,31.0,31.0,20.0,23.0,643.0,839.0,0.0,0.0,0.0,0.0,1700.0,1875.0,0.0,0.0,1700.0,1725.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0
15,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,150.0,31.0,31.0,20.0,24.0,727.0,783.0,0.0,0.0,0.0,0.0,1750.0,1875.0,0.0,0.0,1750.0,1725.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0
16,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,160.0,31.0,31.0,21.0,25.0,699.0,839.0,0.0,0.0,0.0,0.0,1900.0,1925.0,0.0,0.0,1750.0,1775.0,223.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0
17,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,170.0,31.0,31.0,21.0,25.0,783.0,839.0,0.0,0.0,0.0,0.0,1900.0,1925.0,0.0,0.0,1750.0,1775.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0
18,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,180.0,31.0,31.0,22.0,28.0,755.0,867.0,0.0,0.0,0.0,0.0,2100.0,2075.0,0.0,100.0,1800.0,1825.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0
19,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,190.0,31.0,39.0,25.0,29.0,783.0,895.0,0.0,0.0,0.0,0.0,2150.0,2225.0,0.0,100.0,1850.0,1975.0,268.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0
20,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,200.0,31.0,39.0,26.0,29.0,811.0,923.0,0.0,0.0,0.0,0.0,2200.0,2425.0,0.0,100.0,1900.0,2025.0,246.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0
21,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,210.0,31.0,39.0,26.0,31.0,839.0,923.0,0.0,0.0,0.0,0.0,2200.0,2575.0,0.0,100.0,1900.0,2025.0,246.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0
22,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,220.0,31.0,39.0,27.0,33.0,951.0,923.0,0.0,0.0,0.0,0.0,2250.0,2675.0,0.0,200.0,1950.0,2025.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0
23,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,230.0,31.0,39.0,28.0,33.0,951.0,979.0,0.0,0.0,0.0,0.0,2400.0,2675.0,100.0,200.0,2000.0,2025.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
24,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,240.0,31.0,39.0,28.0,33.0,951.0,1007.0,0.0,0.0,0.0,0.0,2550.0,2675.0,100.0,200.0,2000.0,2025.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
25,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,250.0,31.0,39.0,29.0,35.0,923.0,1063.0,0.0,0.0,0.0,0.0,2600.0,2775.0,100.0,300.0,2050.0,2025.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,26.0,25.0
26,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,260.0,31.0,39.0,29.0,38.0,1007.0,1035.0,0.0,0.0,0.0,0.0,2600.0,2875.0,100.0,400.0,2050.0,2025.0,223.0,156.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,26.0,25.0
27,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,270.0,31.0,39.0,29.0,38.0,979.0,979.0,0.0,0.0,0.0,0.0,2650.0,2925.0,100.0,400.0,2100.0,2075.0,223.0,156.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,27.0,26.0
28,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,280.0,31.0,39.0,30.0,38.0,1147.0,1091.0,0.0,0.0,0.0,0.0,2650.0,3075.0,100.0,400.0,2100.0,2075.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,27.0,26.0
29,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,290.0,31.0,47.0,30.0,42.0,1063.0,1063.0,0.0,0.0,0.0,0.0,2650.0,3275.0,100.0,500.0,2100.0,2175.0,246.0,179.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,27.0,26.0
30,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,300.0,31.0,47.0,31.0,46.0,1063.0,1063.0,0.0,0.0,0.0,0.0,2700.0,3525.0,100.0,600.0,2150.0,2175.0,268.0,156.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,28.0,26.0
31,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,310.0,31.0,47.0,31.0,46.0,1063.0,1007.0,0.0,0.0,0.0,0.0,2750.0,3525.0,100.0,600.0,2200.0,2175.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,29.0,26.0
32,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,320.0,31.0,47.0,31.0,46.0,1091.0,1035.0,0.0,0.0,0.0,0.0,2750.0,3525.0,100.0,600.0,2200.0,2175.0,246.0,156.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,29.0,26.0
33,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,330.0,31.0,55.0,31.0,46.0,1035.0,1063.0,0.0,0.0,0.0,0.0,2900.0,3725.0,100.0,700.0,2200.0,2275.0,246.0,156.0,0.0,0.0,0.0,0.0,100.0,125.0,0.0,125.0,0.0,0.0,100.0,0.0,29.0,26.0
34,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,340.0,62.0,55.0,34.0,46.0,1119.0,1063.0,0.0,0.0,0.0,0.0,3650.0,4025.0,100.0,1000.0,2800.0,2275.0,246.0,179.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,0.0,29.0,26.0
35,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,350.0,62.0,55.0,35.0,46.0,1119.0,1119.0,0.0,0.0,0.0,0.0,3700.0,4025.0,100.0,1000.0,2850.0,2275.0,246.0,179.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,0.0,30.0,26.0
36,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,360.0,62.0,55.0,36.0,46.0,1231.0,1035.0,0.0,0.0,0.0,0.0,3700.0,4025.0,100.0,1000.0,2850.0,2275.0,246.0,156.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,200.0,0.0,0.0,100.0,0.0,30.0,26.0
37,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,370.0,62.0,63.0,37.0,46.0,1259.0,1147.0,0.0,0.0,0.0,0.0,3750.0,4275.0,100.0,1000.0,2900.0,2375.0,223.0,156.0,0.0,0.0,0.0,0.0,100.0,300.0,0.0,200.0,0.0,0.0,100.0,100.0,31.0,26.0
38,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,380.0,62.0,63.0,39.0,46.0,1371.0,1091.0,0.0,0.0,0.0,0.0,3925.0,4275.0,225.0,1000.0,2950.0,2375.0,223.0,156.0,0.0,0.0,0.0,0.0,150.0,300.0,50.0,200.0,0.0,0.0,100.0,100.0,32.0,26.0
39,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,390.0,70.0,63.0,39.0,46.0,1483.0,1175.0,0.0,0.0,0.0,0.0,4075.0,4275.0,225.0,1000.0,3100.0,2375.0,246.0,156.0,0.0,0.0,0.0,0.0,150.0,300.0,50.0,200.0,0.0,0.0,100.0,100.0,33.0,26.0
40,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,400.0,70.0,63.0,41.0,48.0,1483.0,1091.0,0.0,0.0,0.0,0.0,4075.0,4350.0,225.0,1000.0,3100.0,2450.0,246.0,156.0,0.0,0.0,0.0,0.0,150.0,300.0,50.0,200.0,0.0,0.0,100.0,100.0,33.0,26.0
41,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,410.0,70.0,63.0,41.0,48.0,1539.0,951.0,0.0,0.0,0.0,0.0,4075.0,4450.0,225.0,1100.0,3100.0,2450.0,268.0,291.0,0.0,0.0,0.0,0.0,150.0,300.0,50.0,200.0,0.0,0.0,100.0,100.0,33.0,26.0
42,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,420.0,70.0,63.0,45.0,48.0,1511.0,979.0,0.0,0.0,0.0,0.0,4450.0,4450.0,350.0,1100.0,3200.0,2450.0,246.0,313.0,0.0,0.0,0.0,0.0,200.0,300.0,100.0,200.0,0.0,0.0,100.0,100.0,35.0,26.0
43,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,430.0,70.0,63.0,45.0,48.0,1567.0,979.0,0.0,0.0,0.0,0.0,4725.0,4450.0,475.0,1100.0,3200.0,2450.0,246.0,335.0,0.0,0.0,0.0,0.0,250.0,300.0,150.0,200.0,0.0,0.0,100.0,100.0,35.0,26.0
44,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,440.0,70.0,63.0,49.0,48.0,1623.0,1007.0,0.0,0.0,0.0,0.0,4825.0,4450.0,475.0,1100.0,3300.0,2450.0,246.0,358.0,0.0,0.0,0.0,0.0,250.0,300.0,150.0,200.0,0.0,0.0,100.0,100.0,37.0,26.0
45,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,450.0,70.0,63.0,51.0,50.0,1651.0,1007.0,0.0,0.0,0.0,0.0,5050.0,4600.0,600.0,1100.0,3400.0,2450.0,246.0,335.0,0.0,0.0,0.0,0.0,300.0,500.0,200.0,200.0,0.0,0.0,100.0,300.0,39.0,26.0
46,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,460.0,70.0,63.0,51.0,52.0,1707.0,1035.0,0.0,0.0,0.0,0.0,5050.0,4600.0,600.0,1100.0,3400.0,2450.0,246.0,313.0,0.0,0.0,0.0,0.0,300.0,500.0,200.0,200.0,0.0,0.0,100.0,300.0,39.0,26.0
47,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,470.0,70.0,63.0,51.0,52.0,1791.0,1007.0,100.0,0.0,100.0,0.0,5350.0,4650.0,500.0,1150.0,3500.0,2450.0,246.0,291.0,0.0,0.0,0.0,0.0,300.0,650.0,200.0,350.0,0.0,0.0,100.0,300.0,41.0,26.0
48,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,480.0,78.0,63.0,51.0,52.0,1819.0,1035.0,100.0,0.0,100.0,0.0,5450.0,4775.0,500.0,1275.0,3600.0,2450.0,223.0,313.0,0.0,0.0,0.0,0.0,300.0,700.0,200.0,400.0,0.0,0.0,100.0,300.0,41.0,26.0
49,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,490.0,86.0,63.0,53.0,54.0,1847.0,1007.0,100.0,0.0,100.0,0.0,5800.0,4775.0,500.0,1275.0,3800.0,2450.0,223.0,291.0,0.0,0.0,0.0,0.0,300.0,700.0,200.0,400.0,0.0,0.0,100.0,300.0,43.0,26.0
50,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,500.0,86.0,63.0,57.0,54.0,1875.0,1035.0,100.0,0.0,100.0,0.0,6050.0,4725.0,750.0,1225.0,3800.0,2450.0,246.0,313.0,0.0,0.0,0.0,0.0,400.0,550.0,300.0,250.0,0.0,0.0,100.0,300.0,43.0,26.0
51,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,510.0,86.0,78.0,59.0,56.0,1987.0,1035.0,100.0,0.0,100.0,0.0,6150.0,5450.0,750.0,1400.0,3900.0,2850.0,246.0,291.0,0.0,0.0,0.0,0.0,400.0,825.0,300.0,525.0,0.0,0.0,100.0,300.0,45.0,26.0
52,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,520.0,86.0,78.0,61.0,56.0,1959.0,643.0,100.0,0.0,100.0,0.0,6250.0,5450.0,750.0,1400.0,4000.0,2850.0,268.0,291.0,0.0,0.0,0.0,0.0,400.0,825.0,300.0,525.0,0.0,0.0,100.0,300.0,47.0,26.0
53,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,530.0,86.0,78.0,61.0,60.0,2071.0,867.0,100.0,0.0,100.0,0.0,6250.0,5700.0,750.0,1400.0,4000.0,2950.0,246.0,313.0,0.0,0.0,0.0,0.0,400.0,825.0,300.0,525.0,0.0,0.0,100.0,300.0,47.0,28.0
54,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,540.0,86.0,78.0,63.0,62.0,2043.0,1175.0,100.0,0.0,100.0,0.0,6350.0,5850.0,750.0,1450.0,4100.0,3050.0,246.0,335.0,0.0,0.0,0.0,0.0,400.0,975.0,300.0,675.0,0.0,0.0,100.0,300.0,49.0,30.0
55,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,550.0,102.0,78.0,59.0,60.0,2099.0,1287.0,350.0,100.0,350.0,100.0,6300.0,5900.0,500.0,1350.0,4300.0,3200.0,246.0,335.0,100.0,25.0,100.0,25.0,300.0,950.0,200.0,650.0,0.0,0.0,100.0,300.0,49.0,30.0
56,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,560.0,110.0,78.0,57.0,62.0,2099.0,1091.0,475.0,200.0,475.0,200.0,6375.0,5900.0,375.0,1250.0,4500.0,3300.0,246.0,447.0,150.0,25.0,150.0,25.0,250.0,950.0,150.0,650.0,0.0,0.0,100.0,300.0,51.0,32.0
57,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,570.0,110.0,78.0,57.0,65.0,2071.0,1007.0,475.0,300.0,475.0,300.0,6375.0,6000.0,375.0,1300.0,4500.0,3350.0,246.0,604.0,150.0,25.0,150.0,25.0,250.0,1100.0,150.0,800.0,0.0,0.0,100.0,300.0,51.0,33.0
58,1b017c9c244e1c635a717f5a69b45afee739737b6ed594c00476088fdfe1ce92,2,Protoss,Protoss,580.0,110.0,78.0,57.0,69.0,2015.0,1063.0,475.0,300.0,475.0,300.0,6375.0,6325.0,375.0,1525.0,4500.0,3450.0,246.0,671.0,150.0,25.0,150.0,25.0,250.0,1150.0,150.0,850.0,0.0,0.0,100.0,300.0,51.0,35.0
